🕘️更新时间,#genre#
天龙八部,https://lunbo.freetv.top/yy/1351814644
天龙八部,http://43.248.128.135:35455/yy/1351814644
天龙八部,http://wab201.win:35455/yy/1351814644
天龙八部,http://www.clmy.cc:35455/yy/1351814644
新三国,http://182.40.120.195/test-txdwk.flv.huya.com/src/1423787831-1423787831-6115122170587774976-2847699118-10057-A-0-1.m3u8
康熙王朝,http://43.248.128.135:35455/yy/1382736818
康熙王朝,http://wab201.win:35455/yy/1382736818
康熙王朝,http://www.clmy.cc:35455/yy/1382736818
新水浒传,http://182.40.120.195/test-txdwk.flv.huya.com/src/1394565188-1394565188-5989611874600091648-2789253832-10057-A-0-1.m3u8
神探狄仁杰第三部,http://182.40.120.195/test-txdwk.flv.huya.com/src/1394575548-1394575548-5989656370461278208-2789274552-10057-A-0-1.m3u8
情满四合院,http://43.248.128.135:35455/yy/1382851524
情满四合院,http://wab201.win:35455/yy/1382851524
情满四合院,http://www.clmy.cc:35455/yy/1382851524
欢乐颂,http://43.248.128.135:35455/yy/1382735624
欢乐颂,http://wab201.win:35455/yy/1382735624
欢乐颂,http://www.clmy.cc:35455/yy/1382735624
铁齿铜牙纪晓岚,http://43.248.128.135:35455/yy/1354143978
铁齿铜牙纪晓岚,http://wab201.win:35455/yy/1354143978
铁齿铜牙纪晓岚,http://www.clmy.cc:35455/yy/1354143978
亮剑,http://182.40.120.191/test-txdwk.flv.huya.com/src/1239543153972-1239543153972-11135015062081634304-2479086431400-10057-A-0-1.m3u8
风筝,http://43.248.128.135:35455/yy/1382828770
风筝,http://wab201.win:35455/yy/1382828770
风筝,http://www.clmy.cc:35455/yy/1382828770
神雕侠侣,http://1.94.31.214:35455/huya/23865171
神雕侠侣,https://lunbo.freetv.top/yy/1351762426
神雕侠侣,http://43.248.128.135:35455/yy/1351762426
神雕侠侣,http://wab201.win:35455/yy/1351762426
神雕侠侣,http://www.clmy.cc:35455/yy/1351762426
亲爱的热爱的,http://43.248.128.135:35455/yy/1354932433
亲爱的热爱的,http://wab201.win:35455/yy/1354932433
亲爱的热爱的,http://www.clmy.cc:35455/yy/1354932433
庆余年,http://1.94.31.214:35455/huya/11352960
狂飙,http://zby.xjqxz.top/live9/live.m3u8
狂飙,https://lunbo.freetv.top/yy/1355142167
狂飙,http://43.248.128.135:35455/yy/1355142167
狂飙,http://wab201.win:35455/yy/1355142167
狂飙,http://www.clmy.cc:35455/yy/1355142167
水浒传,http://43.248.128.135:35455/yy/1353873252
水浒传,http://wab201.win:35455/yy/1353873252
水浒传,http://www.clmy.cc:35455/yy/1353873252
雪中悍刀行,http://43.248.128.135:35455/yy/1462996362
雪中悍刀行,http://wab201.win:35455/yy/1462996362
雪中悍刀行,http://www.clmy.cc:35455/yy/1462996362
武林外传,http://zby.xjqxz.top/live10/live.m3u8
武林外传,http://43.248.128.135:35455/yy/1355652820
武林外传,http://wab201.win:35455/yy/1355652820
武林外传,http://www.clmy.cc:35455/yy/1355652820
少年歌行,http://43.248.128.135:35455/yy/1450556636
少年歌行,http://wab201.win:35455/yy/1450556636
少年歌行,http://www.clmy.cc:35455/yy/1450556636
康熙微服私访记,https://lunbo.freetv.top/yy/1352811698
康熙微服私访记,http://43.248.128.135:35455/yy/1352811698
康熙微服私访记,http://wab201.win:35455/yy/1352811698
康熙微服私访记,http://www.clmy.cc:35455/yy/1352811698
三国演义,http://1.94.31.214:35455/huya/11602081
三国演义,https://lunbo.freetv.top/yy/1354930932
猫和老鼠,http://182.40.120.180/test-txdwk.flv.huya.com/src/1423782038-1423782038-6115097289842229248-2847687532-10057-A-0-1.m3u8
猫和老鼠,http://1.94.31.214:35455/huya/11352879
神医喜来乐,https://lunbo.freetv.top/yy/1382714119
神医喜来乐,http://43.248.128.135:35455/yy/1382714119
神医喜来乐,http://wab201.win:35455/yy/1382714119
神医喜来乐,http://www.clmy.cc:35455/yy/1382714119
回家的诱惑,http://43.248.128.135:35455/yy/1354658043
回家的诱惑,http://wab201.win:35455/yy/1354658043
回家的诱惑,http://www.clmy.cc:35455/yy/1354658043
寻秦记,http://1.94.31.214:35455/huya/29465848
寻秦记,https://lunbo.freetv.top/yy/1382851591
寻秦记,http://43.248.128.135:35455/yy/1354658048
寻秦记,http://wab201.win:35455/yy/1354658048
寻秦记,http://www.clmy.cc:35455/yy/1354658048
法证先锋,http://43.248.128.135:35455/yy/1354930939
法证先锋,http://wab201.win:35455/yy/1354930939
法证先锋,http://www.clmy.cc:35455/yy/1354930939
笑傲江湖,https://lunbo.freetv.top/yy/1354930909
笑傲江湖,https://vip.ffzy-play7.com/20221129/7696_58fbd289/index.m3u8
倚天屠龙记,http://1.94.31.214:35455/huya/11342403
倚天屠龙记,http://43.248.128.135:35455/yy/1449856066
倚天屠龙记,http://wab201.win:35455/yy/1449856066
倚天屠龙记,http://www.clmy.cc:35455/yy/1449856066
鉴证实录,http://43.248.128.135:35455/yy/1356341389
鉴证实录,http://wab201.win:35455/yy/1356341389
鉴证实录,http://www.clmy.cc:35455/yy/1356341389
创世纪,http://1.94.31.214:35455/huya/29465852
使徒行者,http://1.94.31.214:35455/huya/23734256
大唐双龙传,http://1.94.31.214:35455/huya/23728674
大唐双龙传,http://43.248.128.135:35455/yy/1354930979
大唐双龙传,http://wab201.win:35455/yy/1354930979
大唐双龙传,http://www.clmy.cc:35455/yy/1354930979
妙手仁心,http://1.94.31.214:35455/huya/29465853
笑看风云,http://1.94.31.214:35455/huya/29465858
大时代,http://1.94.31.214:35455/huya/23865161

地方影视#genre#,#genre#
经典电影,http://183.66.15.146:60901/tsfile/live/0111_2.m3u8
龙华电影,http://122.117.71.103:8555/http/61.222.53.250:8068/hls/10/80/cstv10.m3u8
龙华电影,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A5050/litv/litv-longturn03
龙华电影,http://37.27.111.214:8080/live/19/hls.m3u8
AMC电影,http://122.117.71.103:8559/http/61.222.53.250:8092/upload/115/AMC_TS-1111_1.m3u8
AMC电影,http://61.221.215.25:8800/hls/43/index.m3u8
AMC电影,http://104.244.79.187:5050/litv/4gtv-4gtv017
东阳影视生活,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
山东影视,http://124.128.73.58:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
烟台影视频道,http://139.129.231.228:50060/rtp/239.21.1.204:5002
烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
湖北影视,http://113.57.20.158:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
湖北影视,http://58.19.43.46:9901/tsfile/live/1016_1.m3u8
湖南电影,http://116.128.242.83:9901/tsfile/live/1009_1.m3u8
湖南电影,http://ott.eonn.cn:35455/itv/7884242846753128038.m3u8?cdn=hnbblive&Contentid=7884242846753128038
绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
潇湘电影,http://116.128.242.83:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁影视剧,http://dassby.qqff.top:99/live/辽宁影视剧/index.m3u8
南宁影视娱乐,https://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
哈尔滨影视,https://stream.hrbtv.net/yspd/sd/live.m3u8
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild
新疆石河子影视文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
泰州三套影视娱乐,http://stream1.mytaizhou.net/ysyl/playlist.m3u8?_upt=16dfe82d1725409426

🎥咪咕直播,#genre#
咪咕直播1,http://43.248.128.135:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive
咪咕直播1,http://ott.eonn.cn:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive
咪咕直播2,http://43.248.128.135:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive
咪咕直播2,http://ott.eonn.cn:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive
咪咕直播3,http://43.248.128.135:35455/itv/3000000001000007218.m3u8?cdn=FifastbLive&Contentid=3000000001000007218&livemode=1&stbId=YanG-1989
咪咕直播3,http://ott.eonn.cn:35455/itv/3000000001000007218.m3u8?cdn=FifastbLive&Contentid=3000000001000007218&livemode=1&stbId=YanG-1989
咪咕直播4,http://43.248.128.135:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive&Contentid=3000000001000008001&livemode=1&stbId=YanG-1989
咪咕直播4,http://ott.eonn.cn:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive&Contentid=3000000001000008001&livemode=1&stbId=YanG-1989
咪咕直播5,http://43.248.128.135:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive&Contentid=3000000001000008176&livemode=1&stbId=YanG-1989
咪咕直播5,http://ott.eonn.cn:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive&Contentid=3000000001000008176&livemode=1&stbId=YanG-1989
咪咕直播6,http://43.248.128.135:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive&Contentid=3000000001000008379&livemode=1&stbId=YanG-1989
咪咕直播6,http://ott.eonn.cn:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive&Contentid=3000000001000008379&livemode=1&stbId=YanG-1989
咪咕直播7,http://43.248.128.135:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive&Contentid=3000000001000010129&livemode=1&stbId=YanG-1989
咪咕直播7,http://ott.eonn.cn:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive&Contentid=3000000001000010129&livemode=1&stbId=YanG-1989
咪咕直播8,http://43.248.128.135:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive&Contentid=3000000001000010948&livemode=1&stbId=YanG-1989
咪咕直播8,http://ott.eonn.cn:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive&Contentid=3000000001000010948&livemode=1&stbId=YanG-1989
咪咕直播9,http://43.248.128.135:35455/itv/3000000001000028638.m3u8?cdn=FifastbLive&Contentid=3000000001000028638&livemode=1&stbId=YanG-1989
咪咕直播9,http://ott.eonn.cn:35455/itv/3000000001000028638.m3u8?cdn=FifastbLive&Contentid=3000000001000028638&livemode=1&stbId=YanG-1989
咪咕直播10,http://43.248.128.135:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive&Contentid=3000000001000031494&livemode=1&stbId=YanG-1989
咪咕直播10,http://ott.eonn.cn:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive&Contentid=3000000001000031494&livemode=1&stbId=YanG-1989
咪咕直播11,http://43.248.128.135:35455/itv/3000000010000000097.m3u8?cdn=FifastbLive&Contentid=3000000010000000097&livemode=1&stbId=YanG-1989
咪咕直播11,http://ott.eonn.cn:35455/itv/3000000010000000097.m3u8?cdn=FifastbLive&Contentid=3000000010000000097&livemode=1&stbId=YanG-1989
咪咕直播12,http://43.248.128.135:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive&Contentid=3000000010000002019&livemode=1&stbId=YanG-1989
咪咕直播12,http://ott.eonn.cn:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive&Contentid=3000000010000002019&livemode=1&stbId=YanG-1989
咪咕直播13,http://43.248.128.135:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive&Contentid=3000000010000002809&livemode=1&stbId=YanG-1989
咪咕直播13,http://ott.eonn.cn:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive&Contentid=3000000010000002809&livemode=1&stbId=YanG-1989
咪咕直播14,http://43.248.128.135:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive&Contentid=3000000010000003915&livemode=1&stbId=YanG-1989
咪咕直播14,http://ott.eonn.cn:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive&Contentid=3000000010000003915&livemode=1&stbId=YanG-1989
咪咕直播15,http://43.248.128.135:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive&Contentid=3000000010000004193&livemode=1&stbId=YanG-1989
咪咕直播15,http://ott.eonn.cn:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive&Contentid=3000000010000004193&livemode=1&stbId=YanG-1989
咪咕直播16,http://43.248.128.135:35455/itv/3000000010000005837.m3u8?cdn=FifastbLive&Contentid=3000000010000005837&livemode=1&stbId=YanG-1989
咪咕直播16,http://ott.eonn.cn:35455/itv/3000000010000005837.m3u8?cdn=FifastbLive&Contentid=3000000010000005837&livemode=1&stbId=YanG-1989
咪咕直播17,http://43.248.128.135:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive&Contentid=3000000010000006077&livemode=1&stbId=YanG-1989
咪咕直播17,http://ott.eonn.cn:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive&Contentid=3000000010000006077&livemode=1&stbId=YanG-1989
咪咕直播18,http://43.248.128.135:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive&Contentid=3000000010000006658&livemode=1&stbId=YanG-1989
咪咕直播18,http://ott.eonn.cn:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive&Contentid=3000000010000006658&livemode=1&stbId=YanG-1989
咪咕直播19,http://43.248.128.135:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive&Contentid=3000000010000009788&livemode=1&stbId=YanG-1989
咪咕直播19,http://ott.eonn.cn:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive&Contentid=3000000010000009788&livemode=1&stbId=YanG-1989
咪咕直播20,http://43.248.128.135:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive&Contentid=3000000010000010833&livemode=1&stbId=YanG-1989
咪咕直播20,http://ott.eonn.cn:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive&Contentid=3000000010000010833&livemode=1&stbId=YanG-1989
咪咕直播21,http://43.248.128.135:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive&Contentid=3000000010000011297&livemode=1&stbId=YanG-1989
咪咕直播21,http://ott.eonn.cn:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive&Contentid=3000000010000011297&livemode=1&stbId=YanG-1989
咪咕直播22,http://43.248.128.135:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive&Contentid=3000000010000011518&livemode=1&stbId=YanG-1989
咪咕直播22,http://ott.eonn.cn:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive&Contentid=3000000010000011518&livemode=1&stbId=YanG-1989
咪咕直播23,http://43.248.128.135:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive&Contentid=3000000010000012558&livemode=1&stbId=YanG-1989
咪咕直播23,http://ott.eonn.cn:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive&Contentid=3000000010000012558&livemode=1&stbId=YanG-1989
咪咕直播24,http://43.248.128.135:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive&Contentid=3000000010000012616&livemode=1&stbId=YanG-1989
咪咕直播24,http://ott.eonn.cn:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive&Contentid=3000000010000012616&livemode=1&stbId=YanG-1989
咪咕直播25,http://43.248.128.135:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive&Contentid=3000000010000015470&livemode=1&stbId=YanG-1989
咪咕直播25,http://ott.eonn.cn:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive&Contentid=3000000010000015470&livemode=1&stbId=YanG-1989
咪咕直播26,http://43.248.128.135:35455/itv/3000000010000015560.m3u8?cdn=FifastbLive&Contentid=3000000010000015560&livemode=1&stbId=YanG-1989
咪咕直播26,http://ott.eonn.cn:35455/itv/3000000010000015560.m3u8?cdn=FifastbLive&Contentid=3000000010000015560&livemode=1&stbId=YanG-1989
咪咕直播27,http://43.248.128.135:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive&Contentid=3000000010000017678&livemode=1&stbId=YanG-1989
咪咕直播27,http://ott.eonn.cn:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive&Contentid=3000000010000017678&livemode=1&stbId=YanG-1989
咪咕直播28,http://43.248.128.135:35455/itv/3000000010000019839.m3u8?cdn=FifastbLive&Contentid=3000000010000019839&livemode=1&stbId=YanG-1989
咪咕直播28,http://ott.eonn.cn:35455/itv/3000000010000019839.m3u8?cdn=FifastbLive&Contentid=3000000010000019839&livemode=1&stbId=YanG-1989
咪咕直播29,http://43.248.128.135:35455/itv/3000000010000021904.m3u8?cdn=FifastbLive&Contentid=3000000010000021904&livemode=1&stbId=YanG-1989
咪咕直播29,http://ott.eonn.cn:35455/itv/3000000010000021904.m3u8?cdn=FifastbLive&Contentid=3000000010000021904&livemode=1&stbId=YanG-1989
咪咕直播30,http://43.248.128.135:35455/itv/3000000010000023434.m3u8?cdn=FifastbLive&Contentid=3000000010000023434&livemode=1&stbId=YanG-1989
咪咕直播30,http://ott.eonn.cn:35455/itv/3000000010000023434.m3u8?cdn=FifastbLive&Contentid=3000000010000023434&livemode=1&stbId=YanG-1989
咪咕直播31,http://43.248.128.135:35455/itv/3000000010000025380.m3u8?cdn=FifastbLive&Contentid=3000000010000025380&livemode=1&stbId=YanG-1989
咪咕直播31,http://ott.eonn.cn:35455/itv/3000000010000025380.m3u8?cdn=FifastbLive&Contentid=3000000010000025380&livemode=1&stbId=YanG-1989
咪咕直播32,http://43.248.128.135:35455/itv/3000000010000027691.m3u8?cdn=FifastbLive&Contentid=3000000010000027691&livemode=1&stbId=YanG-1989
咪咕直播32,http://ott.eonn.cn:35455/itv/3000000010000027691.m3u8?cdn=FifastbLive&Contentid=3000000010000027691&livemode=1&stbId=YanG-1989
咪咕直播33,http://43.248.128.135:35455/itv/3000000010000031669.m3u8?cdn=FifastbLive&Contentid=3000000010000031669&livemode=1&stbId=YanG-1989
咪咕直播33,http://ott.eonn.cn:35455/itv/3000000010000031669.m3u8?cdn=FifastbLive&Contentid=3000000010000031669&livemode=1&stbId=YanG-1989
咪咕直播34,http://43.248.128.135:35455/itv/3000000020000011518.m3u8?cdn=FifastbLive&Contentid=3000000020000011518&livemode=1&stbId=YanG-1989
咪咕直播34,http://ott.eonn.cn:35455/itv/3000000020000011518.m3u8?cdn=FifastbLive&Contentid=3000000020000011518&livemode=1&stbId=YanG-1989
咪咕直播35,http://43.248.128.135:35455/itv/3000000020000011519.m3u8?cdn=FifastbLive&Contentid=3000000020000011519&livemode=1&stbId=YanG-1989
咪咕直播35,http://ott.eonn.cn:35455/itv/3000000020000011519.m3u8?cdn=FifastbLive&Contentid=3000000020000011519&livemode=1&stbId=YanG-1989
咪咕直播38,http://43.248.128.135:35455/itv/3000000020000011522.m3u8?cdn=FifastbLive&Contentid=3000000020000011522&livemode=1&stbId=YanG-1989
咪咕直播38,http://ott.eonn.cn:35455/itv/3000000020000011522.m3u8?cdn=FifastbLive&Contentid=3000000020000011522&livemode=1&stbId=YanG-1989
